factory	'fæktәri	n. 工厂, 产生地, 代理店; [经] 工厂, 代理店, 商行在国外的代理处	gk ielts zk
factotum	fæk'tәutәm	n. 家务总管, 杂役, 爱管闲事者; [经] 杂工	gre
factual	'fæktʃuәl	a. 事实的, 实际的; [法] 事实的, 与事实有关的, 实际的	gre toefl
faculty	'fækәlti	n. 才能, 能力, 全体教员, (大学的)系; [医] 能力, [大学]院系	cet4 cet6 gre ielts ky toefl
fad	fæd	n. 时尚; [化] 黄素腺嘌呤二核苷酸	gre
faddish	'fædiʃ	a. 趋于时尚的, 风行的, 流行的	gre
fade	feid	vi. 褪色, 消失, 凋谢; vt. 使褪色; n. 淡入, 淡出; a. 平淡的	cet4 cet6 gk gre ielts ky toefl
fag	fæg	n. 吃力的工作, 苦工; vi. 努力地工作; vt. 使劳累	gre
fagot	'fægәt	n. 柴把, 束薪; vt. 捆, 束	toefl
fahrenheit	'færәnhait	a. 华氏温度计的; n. 华氏温度计	cet4 cet6 ielts toefl
fail	feil	vi. 失败, 缺乏, 中断, 衰退, 失灵; vt. 忘记, 使...失望, 缺乏, 不及格; n. 不及格	gk zk
fail-safe		n. 自动防故障装置; a. 自动防故障装置的; [计] 故障保险	gre
failure	'feiljә	n. 失败, 失败者, 不足, 缺乏, 破产; [计] 故障; 失效	cet4 gk ielts ky
faint	feint	n. 昏厥, 昏倒; a. 模糊的, 微弱的, 无力的; vi. 昏倒, 变得微弱	cet4 cet6 ielts ky toefl
fainthearted	'feint'hɑ:tid	a. 懦弱的, 无精神的, 胆小的	gre
fair	fєә	n. 展览会, 市集, 美好的事物; a. 公平的, 按规则进行的, 不好不坏的, 晴朗的, 美丽的; adv. 公平地, 正面地, 有教养地, 清楚地; vi. 转晴	cet4 cet6 gk ky toefl zk
fairly	'fєәli	adv. 美观地, 公平地, 相当地, 清楚地	cet4 cet6 gk ky toefl
fairness	'fєәnis	n. 晴朗, 光明正大, 美丽; [经] 公正, 适当	gk
fairy	'fєәri	n. 仙女, 精灵; a. 仙女的	ky
faith	feiθ	n. 信心, 信任, 忠实, 保证; [法] 信任, 信仰, 信念	cet4 cet6 gk ielts ky toefl
faithful	'feiθful	a. 忠实的, 详确的, 可靠的; n. 信徒	cet4 cet6 ky toefl
faithfulness	'feiθfulnis	n. 忠诚, 诚实, 正确	toefl
fake	feik	n. 假货, 欺骗, 诡计; a. 假的; vt. 假造, 仿造; vi. 伪装	cet6 gre ielts ky toefl
falcon	'fɒ:lkәn	n. 隼, 猎鹰	gre toefl
falconer	'fɒ:lkәnә	n. 以鹰狩猎者, 放鹰者, 养鹰者	toefl
falcons		n. 猎鹰；隼鹰队；猎鹰导弹（falcon的复数形式）	ielts
fall	fɒ:l	n. 落下, 瀑布, 采伐量, 下降, 落差, 降低, 堕落, 秋天; vi. 倒下, 落下, 来临, 失守, 阵亡, 下跌, 减弱, 倾斜, 垮台, 轮到, 变成, 降低; a. 秋天的	gk ielts zk
fallacious	fә'leiʃәs	a. 使人误解的, 谬误的, 不合理的, 骗人的	gre toefl
fallacy	'fælәsi	n. 错误的观念(或信念), 谬见, 谬论; [医] 错觉, 幻觉, 虚妄	gre ielts
fallibility	.fælә'biliti	n. 易错, 易误, 出错性	gre
fallible	'fælәbl	a. 易错的, 可能犯错的	gre ielts toefl
fallow	'fælәu	n. 休耕地; a. 休耕的, 淡棕色的	gre toefl
false	fɒ:ls	a. 错误的, 虚伪的, 假的, 不老实的; adv. 不准确地, 欺诈地	cet4 cet6 gk ky
falsehood	'fɒ:lshud	n. 谎言, 虚假(性); [法] 虚伪陈述, 谎言, 谬误	gre
falsify	'fɒ:lsifai	vt. 伪造, 歪曲; vi. 说谎	gre
falter	'fɒ:ltә	vt. 支吾地说; vi. 支吾, 蹒跚地走; n. 颤抖, 支吾, 踌躇	gre ielts ky toefl
fame	feim	n. 名望, 名声, 传说	cet4 cet6 ielts ky toefl
familiar	fә'miljә	a. 熟悉的, 常见的, 亲密的; n. 熟友, 常客	cet4 cet6 gk ielts ky
familiarity	fә.mili'æriti	n. 熟悉, 精通, 亲密	gre
familiarize	fә'miljәraiz	vt. 使熟悉, 使熟知, 使通俗化	toefl
families		n. 家族；家庭（family的复数）	ielts
family	'fæmәli	n. 家庭, 家人, 族; a. 家庭的	gk ielts zk
famine	'fæmin	n. 饥荒, 缺乏, 饥饿	cet4 cet6 gre ielts ky toefl
famish	'fæmiʃ	vt. 使挨饿; vi. 饥饿, 挨饿	gre toefl
famous	'feimәs	a. 出名的, 极好的	gk ielts zk
fan	fæn	n. 风扇, 迷, 狂热者, 爱好者; vt. 煽动, 刺激, 吹拂; vi. 飘动, 成扇形散开	cet4 cet6 gk ky zk
fanatic	fә'nætik	n. 狂热者, 盲信; a. 狂热的, 盲信的	gre ielts toefl
fanatical	fә'nætikәl	a. 狂热的, 盲信的	toefl
fanaticism	fә'nætisizm	n. 狂热, 入迷	toefl
fanciful	'fænsiful	a. 奇怪的, 稀奇的, 想像的	toefl
fancy	'fænsi	n. 想象力, 幻想, 喜好; a. 想象的, 精美的, 新奇的, 奇特的, 高价的, 特级的; vt. 想象, 设想, 相信, 喜爱; vi. 想象, 幻想	cet4 cet6 gk ielts ky toefl
fanfare	'fænfєә	n. 喇叭边(或号角)嘹亮吹奏声, 吹牛	gre
fang	'fæŋ	n. 尖牙, 犬牙; [医] 牙根, 尖牙, 蛇类毒牙	gre
fantasia	fæn'teizjә	n. 幻想曲	gre
fantastic	fæn'tæstik	a. 奇妙的, 稀奇的, 空想的	cet6 gk ielts ky toefl zk
fantasy	'fæntәsi	n. 幻想, 想象的产物; [医] 幻想	cet4 gk gre ielts ky toefl
far	fɑ:	a. 远的, 久远的, 遥远的; adv. 甚远地, 很, 到很深的程度, 到很远的距离	gk zk
far-reaching		a. 深远的, 广泛的, 伸至远处的	gre toefl
farce	fɑ:s	n. 闹剧, 滑稽剧, 胡闹	gre toefl
fare	fєә	n. 费用, 旅客, 食物; vi. 进展, 进步, 经营, 过活	cet4 cet6 gk ielts ky
farewell	'fєә'wel	n. 辞别, 再见, 再会; interj. 再会	cet4 cet6 gre ielts ky
farm	fɑ:m	n. 农场, 农田; vt. 耕种; vi. 种田	gk ielts zk
farmer	'fɑ:mә	n. 农夫, 农场主; [法] 农民, 农场主, 承包者	cet4 cet6 gk ky zk
farmers		n. 农民（farmer的复数）	ielts
farming	'fɑ:miŋ	n. 农业, 耕作	ielts
farms		n. 农场；庄园（farm的复数形式）	ielts
farrow	'færәu	n. 一窝小猪, 猪的一胎	gre
farther	'fɑ:ðә	a. 更远的, 进一步的; adv. 更远的, 此外, far的比较级	cet4 cet6 ky
fascia	'feiʃiә	n. 带, 招牌; [医] 筋膜, 绷带	gre
fascinate	'fæsineit	vt. 令人入神, 使着迷; vi. 入迷	cet6 gre ielts ky toefl
fascinating	'fæsineitiŋ	a. 迷人的, 吸引人的, 使人神魂颠倒的	cet6 ielts toefl
fascination	.fæsi'neiʃәn	n. 令人着迷的事物, 入迷, 魅力	toefl
fashion	'fæʃәn	n. 流行, 风尚, 时样; vt. 形成, 造, 作	cet4 cet6 ielts ky toefl
fashionable	'fæʃәnәbl	a. 时髦的, 上流社会的, 流行的	cet4 cet6 ky toefl
fast	fɑ:st	a. 快速的, 紧的; adv. 很快地, 紧紧地, 彻底地; n. 绝食, 斋戒; vi. 绝食, 斋戒	gk gre zk
fasten	'fɑ:sәn	vt. 拴紧, 使固定, 系, 集中于, 强加于; vi. 扣紧	cet4 cet6 gk gre ky toefl
fastener	'fɑ:sәnә	n. 结扎工, 使系牢之物; [化] 紧固零件	cet6
fastidious	fæs'tidiәs	a. 难取悦的, 挑剔的, 苛求的	gre ielts
fastness	'fɑ:stnis	n. 要塞, 巩固, 迅速; [医] 抗拒性	gre
fat	fæt	n. 脂肪, 脂油, 肥肉; a. 肥的, 胖的, 油腻的; n. 文件分配表; [计] 文件分配表	gk ky zk
fatal	'feitәl	a. 致命的, 重大的, 命运注定的, 粗心的, 不幸的; [医] 致命的, 致死的	cet4 cet6 gre ielts ky toefl
fatalism	'feitәlizm	n. 宿命论	toefl
fate	feit	n. 命运, 运气; vt. 注定	cet4 cet6 ky
fateful	'feitful	a. 宿命的, 重大的, 决定性的	toefl
father	'fɑ:ðә	n. 父亲, 祖先, 长辈, 神父, 创始者; vt. 当...的父亲, 保护, 创作, 发明, 培养	gk zk
father-in-law	'fɑ:ðәrinlɔ:	n. 公公, 岳父	cet4 cet6
fathom	'fæðәm	n. 英寻(长度单位,合6英尺); vt. 测量深度, 看穿, 彻底了解; vi. 测深	gre
fatigue	fә'ti:g	n. 疲乏, 疲劳; vt. 使疲劳, 使心智衰弱; vi. 疲劳; a. 疲劳的	cet4 cet6 gre ielts ky toefl
fatten	'fætn	vi. 养肥; vt. 使肥胖	gre
fatuity	fә'tju:әti	n. 愚钝, 昏庸, 愚蠢言行; [医] 愚昧	gre
fatuous	'fætjuәs	a. 发呆的, 愚笨的	gre ielts toefl
faucet	'fɒ:sit	n. 龙头, 开关, 旋塞	gre toefl
fault	fɒ:lt	n. 过错, 故障, 毛病; vt. 挑剔; vi. 产生断层, 弄错; [计] 故障	cet4 gk gre ielts ky toefl
faultfinder	'fɒ:ltfaindә	n. 吹毛求疵的人	gre
faultless	'fɒ:ltlis	a. 完美的, 无缺点的; [化] 无故障的	cet6
faulty	'fɒ:lti	a. 有过失的, 有缺点的, 不完美的, 应受责备的; [经] 缺点多的	cet4 cet6 ky
fauna	'fɒ:nә	n. 动物群; [医] 动物区系	toefl
favor	'feivә	n. 好意, 喜爱; vt. 赐予, 支持, 喜欢, 证实	cet4 ielts ky
favorable	'feivәrәbl	a. 有利的, 赞许的, 良好的	cet4 gre ky toefl
favored	'feivәd	a. 有利的, 受惠的, 幸运的	toefl
favorite	'feivәrit	n. 喜欢的事物, 幸运儿; a. 特别受喜爱的, 喜爱的, 宠爱的, 中意的	cet4 ielts ky
favour	'feivә	n. 好感, 偏爱, 喜爱, 相信, 庇护, 赞同, 支持, 信赖, 善行, 恩惠, 徽章, 礼物; vt. 赞成, 帮助, 支持, 喜爱, 偏袒, 关切, 赐与, 给与, 有利于, 有助于, 像, 体恤	cet4 cet6 gk ielts
favourable	'feivәrәbl	a. 有用的, 良好的, 赞成的, 顺利的; [医] 良好的, 顺利的	cet4 cet6
favourite	'feivәrit	n. 喜欢的事物; a. 喜爱的, 宠爱的	gk zk
fawn	fɒ:n	n. 小鹿; vi. 摇尾乞怜, 奉承	gre
FAX	fæks	n. 传真; vt. 发传真; [计] 传真系统; 传真	cet4 gk ky
faze	feiz	vt. 打扰, 折磨, 使狼狈	gre
fealty	'fi:әlti	n. 忠诚, 忠贞, 忠实	gre toefl
fear	fiә	n. 恐怖, 害怕, 担心; v. 害怕, 恐惧, 为...担心, 敬畏	cet4 cet6 gk ky zk
fearful	'fiәful	a. 可怕的, 恐怕的, 担心的	cet4 cet6 ky
fearless	'fiәlis	a. 大胆的, 勇敢的, 无畏的	cet6
feasible	'fi:zәbl	a. 能实行的, 可行的, 适宜的; [法] 可行的, 可执行的, 可完成的	cet4 cet6 gre ielts ky toefl
feast	fi:st	n. 宴会, 酒席, 享受, 节日; vt. 款待, 享乐, 请客; vi. 参加宴会, 尽情地吃, 享受	cet4 cet6 gk ielts ky
feat	fi:t	n. 壮举, 功绩, 技艺表演; a. 灵巧的, 合适的, 整洁的	gre ielts ky toefl
feather	'feðә	n. 羽毛; vi. 长羽毛; vt. 用羽毛装饰	cet4 cet6 gk ky
feature	'fi:tʃә	n. 面孔的一部分(如眼、口等), 特征, 容貌, 特色, 特写; vt. 是...的特色, 特写, 放映; vi. 起重要作用; [计] 特性	cet4 cet6 gre ielts ky
features		n. 容貌；产品特点, 特征；嘴脸（feature的复数）	ielts
febrile	'fi:brail	a. 发热的, 热病的, 热性的; [医] 热性的, 发热的	gre
February	'februәri	n. 二月	gk zk
feckless	'feklis	a. 无效的, 无能的, 不负责任的	gre
fecund	'fi:kәnd	a. 生殖力旺盛的, 多产的, 丰饶的, 肥沃的	gre
fecundity	fi'kʌnditi	n. 多产, 丰饶, 肥沃, 繁殖力; [医] 生殖能, 生殖力	gre toefl
federal	'fedәrәl	a. 联邦的, 联合的, 同盟的; [法] 联邦的, 联邦制的, 联盟的	cet4 cet6 ky toefl
federation	fedә'reiʃәn	n. 联邦, 联合, 联盟; [法] 联邦, 联盟, 联邦政府	ielts ky
fee	fi:	n. 费用, 小费, 封地, 所有权; vt. 付费给	cet4 gk ielts ky
feeble	fi:bl	a. 微弱的, 衰弱的, 无效的; [医] 无力的, 衰弱的	cet4 cet6 gre ielts ky toefl
feed	fi:d	n. 饲料, 一餐, 饲养; vt. 喂, 饲养, 放牧, 靠...为生; vi. 吃东西, 用餐, 流入; [计] 送纸	cet4 cet6 gk ky toefl zk
feedback	'fi:dbæk	n. 反馈, 反应; [计] 反馈	cet4 cet6 gre ielts ky
feeder	'fi:dә	n. 饲养者, 供给者, 奶瓶; [化] 给料器	toefl
feel	fi:l	vt. 感觉, 觉得, 触摸, 以为; vi. 有知觉, 摸索, 同情; n. 感觉, 觉得, 触摸	gk ielts zk
feeling	'fi:liŋ	n. 摸, 触觉, 知觉, 感觉, 情绪, 同情; a. 有同情心的, 有感觉的, 仁慈的, 动人的	cet4 gk ky zk
fees		n. 规费；费用（fee的复数）	ielts
feet	fi:t	pl. 脚; n. 尺	ielts
feign	fein	vt. 假装, 装作; vi. 作假	gre toefl
feigned	feind	a. 假的, 做作的, 捏造的; [法] 伪造的, 假装的, 虚构的	gre
feint	feint	n. 伪装, 假装, 假托, 佯攻; vi. 装作, 假装, 佯攻; a. 假的, 虚饰的	gre toefl
feisty	'faisti	a. 激动的, 活跃的, 好争吵的, 坐立不安的	gre
felicitate	fә'lisiteit	vt. 庆祝, 庆贺	gre
felicitous	fә'lisitәs	a. 巧妙的, 极为适当的, 善于措辞的, 可喜的	gre
feline	'fi:lain	a. 猫的, 猫科的, 猫一样的; n. 猫, 猫科动物	gre
fell	fel	vt. 击倒; n. 一季所伐的木材, 折缝; a. 凶猛的, 可怕的; fall的过去式	cet6 gre ky toefl
fellow	'felәu	n. 男人, 朋友, 同事; a. 同伴的, 同事的, 同道的	cet4 cet6 gk ky
fellowship	'felәuʃip	n. 伙伴关系, 共同参与, 团体, 奖学金, 友谊; [经] 合伙关系, 研究员薪金, 研究员基金	cet6 ielts ky
felon	'felәn	n. 重罪犯, 恶棍, 瘭疽; [医] 瘭疽, 指头脓炎	gre
felony	'felәni	n. 重罪; [法] 重罪, 重刑罪	gre
felt	felt	n. 毛毯, 毡; vt. 制毡, 使粘结; vi. 粘结; feel的过去式和过去分词	toefl
female	'fi:meil	n. 女性, 女人, 雌性动物; a. 女性的, 女子的	cet4 cet6 gk ielts ky
feminine	'feminin	a. 女性的, 阴性的, 柔弱的; [医] 女性的, 雌性的	cet6 ky
feminism	'feminizm	n. 女权主义, 男女平等主义; [医] 男子女性	toefl
feminist	'feminist	n. 男女平等主义者	gre toefl
fence	fens	n. 围墙, 栅栏, 买卖赃物的人, 剑术; vt. 用篱笆围住, 练习剑术, 防护; vi. 击剑, 搪塞	cet4 cet6 gk ky
fencing	'fensiŋ	n. 围墙, 剑术; [法] 围栏, 买卖赃物, 辩论	gre toefl
fend	fend	vt. 击退, 保护, 供养	ielts
fender	'fendә	n. 防卫物, 挡泥板	gre toefl
feral	'fiәrәl	a. 野生的, 凶猛的, 野兽的; [医] 凶猛的, 野生的	gre
ferment	'fә:ment	n. 酵素, 发酵, 动乱; v. (使)发酵, (使)动乱	gre toefl
fermentation	,fә:men'teiʃәn	n. 发酵; [化] 发酵	gre toefl
fern	fә:n	n. 蕨类植物; [医] 蕨类植物	gre
ferocious	fә'rәuʃәs	a. 残忍的, 凶猛的, 可怕的	gre ielts toefl
ferret	'ferit	n. 白鼬, 雪貂, 侦探; vt. 用雪貂打猎, 搜出, 驱出; vi. 搜索	gre toefl
ferries	ˈferiz	n. 渡船( ferry的名词复数 ); 渡口; 摆渡; 飞机渡运; v. 运送( ferry的第三人称单数 ); （乘渡船）渡过（河等）; 渡运飞机; 摆渡, 用（渡）船渡, （船）来往行驶	ielts
ferromagnetic	.ferәumæg'netik	a. 铁磁体; [医] 磁性铁的	toefl
ferrous	'ferәs	a. 铁的, 含铁的, 亚铁的; [医] 亚铁的	cet6 gre
ferry	'feri	n. 渡船, 渡口; [法] 摆渡营业权, 轮渡	cet6 gk gre ielts ky toefl
fertile	'fә:tail	a. 可繁殖的, 肥沃的, 生产多的; [医] 能生育的	cet4 cet6 gre ielts ky toefl
fertilize	'fә:tilaiz	vt. 施肥, 使丰饶, 使受精	gre toefl
fertilizer	'fә:tilaizә	n. 肥料, 促进发展者, 受精媒介物; [化] 肥料	cet4 cet6 gre ky toefl
fervent	'fә:vәnt	a. 热的, 炎热的, 热心的	ielts toefl
fervid	'fә:vid	a. 热的, 热心的	gre toefl
fervor	'fә:vә	n. 热情, 热心, 炽热	gre toefl
festal	'festәl	a. 节日的, 祭日的, 欢乐的	gre
fester	'festә	vi. 溃烂, 生脓; vt. 使溃烂; n. 脓疮, 溃烂	gre ielts toefl
festival	'festәvәl	a. 节日的, 喜庆的, 快乐的; n. 节日, 庆祝, 欢宴	cet4 cet6 gk ielts ky toefl zk
festive	'festiv	a. 庆祝的, 喜庆的, 欢乐的	gre toefl
fetch	fetʃ	n. 取得, 拿, 诡计, 魂; vt. 接来, 取来, 售得, 带来, 推出, 引出, 杀死, 吸引, 到达; vi. 取物, 前进; [计] 取	cet4 cet6 gk ielts ky zk
fete	feit	n. 庆祝, 祭祀, 节日; vt. 宴请, 招待	toefl
fetid	'fetid	a. 恶臭的; [医] 恶臭的	gre
fetish	'fi:tiʃ	n. 物神, 偶像, 迷信; [医] 恋物对象	gre toefl
fetter	'fetә	n. 脚镣, 羁绊, 束缚; vt. 束缚, 加脚镣	gre ielts toefl
fetus	'fi:tәs	n. 胎儿; [医] 胎, 胎儿	gre
feud	fju:d	n. 不和, 封地, 争执; vi. 长期不和, 擦亮	gre ielts toefl
feudal	'fju:dәl	a. 封建制度的, 封地的, 领地的	ky toefl
fever	'fi:vә	n. 发烧, 发热, 热病; [医] 发热, 热	cet4 cet6 gk ielts ky zk
feverish	'fi:vәriʃ	a. 发热的, 极度兴奋的, 不安的	toefl
few	fju:	a. 很少的, 不多的, 少数的; n. 少数	gk zk
fiasco	fi'æskәu	n. 惨败, 大失败	gre
fiat	'faiæt	n. 命令, 严命, 许可; [医] 制成, 作成	gre
fiber	'faibә	n. 纤维, 构造, 纤维制品; [化] 纤维	cet6 ielts ky toefl
fibre	'faibә	n. 纤维, 构造, 纤维制品; [化] 纤维	cet4 cet6 gk ielts
fickle	'fikl	a. 变幻无常的, 浮燥的, 薄情的	gre ielts toefl
fiction	'fikʃәn	n. 小说, 虚构故事; [法] 虚构的事实, 捏造, 拟制	cet4 cet6 gk ky toefl
fictional	'fikʃәnl	a. 虚构的, 编造的, 小说式的; [法] 拟制的, 假定的, 虚构的	toefl
fictitious	fik'tiʃәs	a. 假想的, 编造的, 虚伪的; [法] 假定的, 假设的, 虚构的	gre toefl
fidelity	fi'deliti	n. 忠实, 诚实, 忠诚, 保真度; [电] 逼真度	ielts toefl
fidget	'fidʒit	vi. 坐卧不安, 摆弄; vt. 使烦乱, 使不安; n. 烦躁不安, 坐立不安的人	gre
field	fi:ld	n. 领域, 田地, 场地, 战场, 场, 域; vt. 使...晒在场上, 使上场; a. 田间的, 野生的, 野外的, 田赛的; [计] 域, 字段	gk ielts zk
fiend	fi:nd	n. 魔鬼, 邪神, 能手, 成癖者	gre
fierce	fiәs	a. 凶猛的, 猛烈的, 热烈的, 暴躁的	cet4 cet6 gk ielts ky toefl
fifteen	'fif'ti:n	num. 十五, 十五个	gk zk
fifth	fifθ	num. 第五, 五分之一	gk ielts zk
fifty	'fifti	num. 五十, 五十个	gk zk
fig	fig	n. 无花果, 无价值的东西, 少许, 服装; vt. 打扮, 使马跑快	gre
fight	fait	n. 打架, 争吵, 斗志; v. 对抗, 打架	cet4 cet6 gk ky zk
fighter	'faitә	n. 斗士, 战士, 好战者, 战斗机	cet6 gk
figment	'figmәnt	n. 虚构的事	gre toefl
figurative	'figjurәtiv	a. 比喻的, 象征的, 修饰丰富的	gre
figure	'figә	n. 数字, 价格, 图形, 形状; vt. 描绘, 表示, 演算, 认为; vi. 计算, 出现, 估计	cet4 cet6 gk ielts ky toefl
figurehead	'figәhed	n. 装饰船头的人像, 傀儡领袖	gre toefl
figures		n. 图形, 图表；价格, 金额, 数字；规定动作；人物（figure的复数）	ielts
figurine	'figjuri:n	n. 小雕像	gre
filament	'filәmәnt	n. 细丝, 细线, 灯丝, 单纤维; [化] 长丝; 单丝(复丝中的单根细丝); 丝极	cet6 gre
filch	filtʃ	vt. 偷窃, 窃取	gre toefl
file	fail	n. 档案, 公文箱, 文件夹, 文件, 卷宗, 锉刀; vi. 列队行进, 用锉刀做; vt. 归档, 申请, 锉, 琢磨; [计] 文件	cet4 gk gre ielts ky toefl
filial	'filiәl	a. 子女的, 当做子女的, 孝顺的; [医] 子女的	gre
filibuster	'filibʌstә	n. 阻挠议事的活动, 掠夺兵, 暴兵, 海盗; vi. 掠夺; vt. (以冗长的演说)阻碍议案通过	gre
filigree	'filә^ri:	n. 金银细丝工艺, 精致华丽而不很坚固的物品, 金丝的细工饰品; [医] 银丝网	gre
filings		n. 锉屑; [医] 锉屑	gre
fill	fil	vt. 装满, 填充, 弥漫, 供给, 满足, 供应; vi. 充满, 变得沉重; n. 满足, 装满, 充分, 填方; vt. 填充; vi. 填充; [计] 填充	gk zk
fillet	'filit	n. 头带, 带子; vt. 用带缚	gre
filly	'fili	n. 小雌马, 小姑娘	gre
film	film	n. 软片, 薄膜, 胶卷, 电影; vt. 覆以薄膜, 拍摄; vi. 生薄膜, 拍电影	gk ielts zk
filmed		v. 拍摄（复以薄膜）	ielts
filter	'filtә	n. 滤波器, 过滤器, 滤光器, 过滤嘴, 去尘器; vt. 过滤, 渗透, 走漏; vi. 滤过, 渗入; [计] 过滤器, 筛选	cet4 cet6 gre ielts ky toefl
filth	filθ	n. 污秽, 不洁, 猥亵; [法] 污秽, 污物, 淫猥	cet6 gre ielts
filthy	'filθi	a. 污秽的, 丑恶的	toefl
finable	'fainәbl	a. 应罚款的; [法] 可罚款的, 该罚款的	gre
final	'fainl	n. 期末考试, 结局, 决赛; a. 最后的, 终极的, 决定性的	cet4 gk ielts ky toefl zk
finale	fi'nɑ:li	n. 结局, 最后乐章, 终曲	gre
finally	'fainәli	adv. 最后, 终于	cet4 ky
finance	fai'næns	n. 财政, 财务; vt. 供给...经费, 负担经费; vi. 筹措资金	cet4 cet6 gk ielts ky toefl
financial	fai'nænʃәl	a. 财政的, 金融的; [经] 财政的, 金融的, 财务的	cet4 cet6 ielts ky toefl
financing	fai'nænsiŋ	n. 融资, 理财, 筹集的资金; [经] 筹措资金, 理财	toefl
finch	fintʃ	n. 雀科鸣鸟	toefl
find	faind	vt. 发现, 感到, 找到, 认为, 得到; vi. 裁决; n. 发现; [计] 查找; DOS外部命令:在指定的文件或从键盘输入的文本行中; 寻找指定的字符串, 将符合条件的行或行数输出到标准输出设备上	gk zk
finding	'faindiŋ	n. 发现, 发现物, 决定, 裁决; [法] 调查结果, 对事实的认定, 判定的要素	cet4 cet6 ielts ky
fine	fain	n. 罚款, 罚金, 晴天, 精细; a. 好的, 晴朗的, 健康的, 细小的, 精细的; vt. 罚款, 精炼, 澄清; vi. 变清, 变细; adv. 很好; [计] 精细	gk ielts toefl zk
finely	'fainli	adv. 雅致地, 仔细地, 敏锐地, 微细地	cet6
finery	'fainәri	n. (华丽的)装饰, (华丽的)服饰, 鲜艳服装, 幽雅, 精炼炉; [化] 木炭吹炼炉; 木炭精炼炉	gre
finesse	fi'nes	n. 策略, 手段, (桥牌中的)飞牌; v. 用计谋处理, 出小牌	gre toefl
finger	'fiŋgә	n. 手指, 指状物, (手套的)手指部分, 指针; v. 用手指拨弄, 伸出; [计] 网络命令	cet4 cet6 gk ky zk
fingernail	'fiŋgәneil	n. 手指甲	gk
fingers		n. 梳状剔除器；手指头, 指头（finger复数）	ielts
fingertip	'fiŋgәtip	n. 指尖, 指套	toefl
finicky	'finiki	a. 过分注意的, 过分周到的, 过分讲究的	gre
finish	'finiʃ	n. 完成, 结束, 末道漆, 磨光, 完美; vt. 完成, 结束, 用完, 毁掉; vi. 结束; [计] 完成	gk toefl zk
finite	'fainait	a. 有限的, 有穷的, 限定的; n. 有限物	cet6 gre ielts ky
